created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2024-04-30T17:16:40+00:00,34102,52.00000,4.00000,23.00000,,,,
2024-04-30T17:16:56+00:00,34103,50.00000,5.00000,18.00000,,,,
2024-04-30T17:17:11+00:00,34104,49.00000,4.00000,23.00000,,,,
2024-04-30T17:17:27+00:00,34105,48.00000,4.00000,22.00000,,,,
2024-04-30T17:17:43+00:00,34106,49.00000,8.00000,23.00000,,,,
2024-04-30T17:17:58+00:00,34107,52.00000,4.00000,18.00000,,,,
2024-04-30T17:18:14+00:00,34108,52.00000,5.00000,20.00000,,,,
2024-04-30T17:18:29+00:00,34109,50.00000,10.00000,23.00000,,,,
2024-04-30T17:18:45+00:00,34110,48.00000,10.00000,19.00000,,,,
2024-04-30T17:19:01+00:00,34111,53.00000,4.00000,19.00000,,,,
2024-04-30T17:19:16+00:00,34112,53.00000,5.00000,19.00000,,,,
2024-04-30T17:19:32+00:00,34113,48.00000,10.00000,23.00000,,,,
2024-04-30T17:19:47+00:00,34114,49.00000,10.00000,21.00000,,,,
2024-04-30T17:20:03+00:00,34115,53.00000,10.00000,20.00000,,,,
2024-04-30T17:20:19+00:00,34116,49.00000,6.00000,17.00000,,,,
2024-04-30T17:20:34+00:00,34117,51.00000,9.00000,19.00000,,,,
2024-04-30T17:20:50+00:00,34118,51.00000,5.00000,19.00000,,,,
2024-04-30T17:21:05+00:00,34119,48.00000,5.00000,22.00000,,,,
2024-04-30T17:21:21+00:00,34120,48.00000,8.00000,19.00000,,,,
2024-04-30T17:21:37+00:00,34121,52.00000,5.00000,18.00000,,,,
2024-04-30T17:21:52+00:00,34122,51.00000,7.00000,20.00000,,,,
2024-04-30T17:22:08+00:00,34123,50.00000,10.00000,23.00000,,,,
2024-04-30T17:22:23+00:00,34124,48.00000,4.00000,20.00000,,,,
2024-04-30T17:22:39+00:00,34125,50.00000,10.00000,23.00000,,,,
2024-04-30T17:22:55+00:00,34126,50.00000,9.00000,22.00000,,,,
2024-04-30T17:23:10+00:00,34127,50.00000,4.00000,18.00000,,,,
2024-04-30T17:23:26+00:00,34128,48.00000,4.00000,21.00000,,,,
2024-04-30T17:23:41+00:00,34129,49.00000,4.00000,19.00000,,,,
2024-04-30T17:23:57+00:00,34130,52.00000,8.00000,22.00000,,,,
2024-04-30T17:24:14+00:00,34131,53.00000,9.00000,23.00000,,,,
2024-04-30T17:24:29+00:00,34132,50.00000,10.00000,19.00000,,,,
2024-04-30T17:24:45+00:00,34133,48.00000,5.00000,21.00000,,,,
2024-04-30T17:25:01+00:00,34134,49.00000,10.00000,21.00000,,,,
2024-04-30T17:25:16+00:00,34135,49.00000,4.00000,20.00000,,,,
2024-04-30T17:25:32+00:00,34136,52.00000,9.00000,19.00000,,,,
2024-04-30T17:25:47+00:00,34137,51.00000,10.00000,18.00000,,,,
2024-04-30T17:26:03+00:00,34138,48.00000,9.00000,21.00000,,,,
2024-04-30T17:26:19+00:00,34139,49.00000,4.00000,22.00000,,,,
2024-04-30T17:26:34+00:00,34140,48.00000,6.00000,20.00000,,,,
2024-04-30T17:26:50+00:00,34141,49.00000,5.00000,20.00000,,,,
2024-04-30T17:27:06+00:00,34142,48.00000,9.00000,23.00000,,,,
2024-04-30T17:27:22+00:00,34143,50.00000,9.00000,21.00000,,,,
2024-04-30T17:27:38+00:00,34144,53.00000,4.00000,19.00000,,,,
2024-04-30T17:27:53+00:00,34145,48.00000,6.00000,23.00000,,,,
2024-04-30T17:28:09+00:00,34146,48.00000,10.00000,19.00000,,,,
2024-04-30T17:28:26+00:00,34147,49.00000,10.00000,22.00000,,,,
2024-04-30T17:28:41+00:00,34148,50.00000,10.00000,17.00000,,,,
2024-04-30T17:28:57+00:00,34149,52.00000,8.00000,23.00000,,,,
2024-04-30T17:29:12+00:00,34150,53.00000,10.00000,22.00000,,,,
2024-04-30T17:29:28+00:00,34151,50.00000,8.00000,19.00000,,,,
2024-04-30T17:29:44+00:00,34152,47.00000,4.00000,19.00000,,,,
2024-04-30T17:29:59+00:00,34153,49.00000,4.00000,17.00000,,,,
2024-04-30T17:30:15+00:00,34154,49.00000,5.00000,23.00000,,,,
2024-04-30T17:30:31+00:00,34155,52.00000,6.00000,21.00000,,,,
2024-04-30T17:30:46+00:00,34156,53.00000,11.00000,21.00000,,,,
2024-04-30T17:31:02+00:00,34157,49.00000,9.00000,19.00000,,,,
2024-04-30T17:31:17+00:00,34158,50.00000,10.00000,20.00000,,,,
2024-04-30T17:31:34+00:00,34159,48.00000,6.00000,18.00000,,,,
2024-04-30T17:31:50+00:00,34160,50.00000,8.00000,17.00000,,,,
2024-04-30T17:32:05+00:00,34161,48.00000,10.00000,22.00000,,,,
2024-04-30T17:32:21+00:00,34162,49.00000,7.00000,21.00000,,,,
2024-04-30T17:32:37+00:00,34163,48.00000,10.00000,19.00000,,,,
2024-04-30T17:32:52+00:00,34164,49.00000,8.00000,19.00000,,,,
2024-04-30T17:33:08+00:00,34165,52.00000,8.00000,21.00000,,,,
2024-04-30T17:33:23+00:00,34166,48.00000,8.00000,17.00000,,,,
2024-04-30T17:33:39+00:00,34167,50.00000,9.00000,22.00000,,,,
2024-04-30T17:33:55+00:00,34168,51.00000,5.00000,23.00000,,,,
2024-04-30T17:34:10+00:00,34169,52.00000,8.00000,19.00000,,,,
2024-04-30T17:34:26+00:00,34170,50.00000,9.00000,19.00000,,,,
2024-04-30T17:34:41+00:00,34171,52.00000,9.00000,19.00000,,,,
2024-04-30T17:34:57+00:00,34172,51.00000,5.00000,20.00000,,,,
2024-04-30T17:35:12+00:00,34173,52.00000,8.00000,20.00000,,,,
2024-04-30T17:35:28+00:00,34174,48.00000,10.00000,21.00000,,,,
2024-04-30T17:35:44+00:00,34175,49.00000,9.00000,21.00000,,,,
2024-04-30T17:35:59+00:00,34176,52.00000,7.00000,19.00000,,,,
2024-04-30T17:36:15+00:00,34177,50.00000,5.00000,23.00000,,,,
2024-04-30T17:36:30+00:00,34178,49.00000,4.00000,19.00000,,,,
2024-04-30T17:36:46+00:00,34179,51.00000,5.00000,21.00000,,,,
2024-04-30T17:37:02+00:00,34180,50.00000,4.00000,23.00000,,,,
2024-04-30T17:37:17+00:00,34181,50.00000,5.00000,17.00000,,,,
2024-04-30T17:37:33+00:00,34182,51.00000,4.00000,19.00000,,,,
2024-04-30T17:37:49+00:00,34183,53.00000,9.00000,17.00000,,,,
2024-04-30T17:38:04+00:00,34184,50.00000,4.00000,21.00000,,,,
2024-04-30T17:38:20+00:00,34185,48.00000,6.00000,19.00000,,,,
2024-04-30T17:38:35+00:00,34186,52.00000,5.00000,22.00000,,,,
2024-04-30T17:38:51+00:00,34187,48.00000,6.00000,23.00000,,,,
2024-04-30T17:39:07+00:00,34188,49.00000,7.00000,18.00000,,,,
2024-04-30T17:39:22+00:00,34189,52.00000,9.00000,17.00000,,,,
2024-04-30T17:39:38+00:00,34190,49.00000,4.00000,18.00000,,,,
2024-04-30T17:39:53+00:00,34191,52.00000,4.00000,21.00000,,,,
2024-04-30T17:40:09+00:00,34192,50.00000,8.00000,22.00000,,,,
2024-04-30T17:40:25+00:00,34193,53.00000,4.00000,23.00000,,,,
2024-04-30T17:40:40+00:00,34194,50.00000,8.00000,23.00000,,,,
2024-04-30T17:40:56+00:00,34195,52.00000,4.00000,22.00000,,,,
2024-04-30T17:41:11+00:00,34196,48.00000,8.00000,20.00000,,,,
2024-04-30T17:41:27+00:00,34197,48.00000,7.00000,23.00000,,,,
2024-04-30T17:41:43+00:00,34198,49.00000,7.00000,20.00000,,,,
2024-04-30T17:41:58+00:00,34199,50.00000,8.00000,17.00000,,,,
2024-04-30T17:42:14+00:00,34200,50.00000,6.00000,23.00000,,,,
2024-04-30T17:42:29+00:00,34201,53.00000,10.00000,19.00000,,,,
2024-04-30T17:42:46+00:00,34202,51.00000,10.00000,17.00000,,,,
2024-04-30T17:43:02+00:00,34203,50.00000,10.00000,17.00000,,,,
2024-04-30T17:43:17+00:00,34204,52.00000,5.00000,20.00000,,,,
2024-04-30T17:43:33+00:00,34205,47.00000,11.00000,20.00000,,,,
2024-04-30T17:43:48+00:00,34206,51.00000,4.00000,23.00000,,,,
2024-04-30T17:44:04+00:00,34207,53.00000,6.00000,19.00000,,,,
2024-04-30T17:44:20+00:00,34208,53.00000,9.00000,19.00000,,,,
2024-04-30T17:44:35+00:00,34209,48.00000,8.00000,20.00000,,,,
2024-04-30T17:44:51+00:00,34210,52.00000,10.00000,23.00000,,,,
2024-04-30T17:45:06+00:00,34211,52.00000,7.00000,21.00000,,,,
2024-04-30T17:45:22+00:00,34212,53.00000,8.00000,19.00000,,,,
2024-04-30T17:45:37+00:00,34213,51.00000,6.00000,22.00000,,,,
2024-04-30T17:45:53+00:00,34214,49.00000,8.00000,19.00000,,,,
2024-04-30T17:46:09+00:00,34215,53.00000,4.00000,19.00000,,,,
2024-04-30T17:46:24+00:00,34216,53.00000,9.00000,22.00000,,,,
2024-04-30T17:46:40+00:00,34217,50.00000,10.00000,22.00000,,,,
2024-04-30T17:46:57+00:00,34218,49.00000,4.00000,20.00000,,,,
2024-04-30T17:47:12+00:00,34219,49.00000,9.00000,22.00000,,,,
2024-04-30T17:47:28+00:00,34220,49.00000,10.00000,22.00000,,,,
2024-04-30T17:47:43+00:00,34221,50.00000,10.00000,20.00000,,,,
2024-04-30T17:47:59+00:00,34222,49.00000,8.00000,18.00000,,,,
2024-04-30T17:48:15+00:00,34223,52.00000,6.00000,19.00000,,,,
2024-04-30T17:48:30+00:00,34224,52.00000,9.00000,22.00000,,,,
2024-04-30T17:48:46+00:00,34225,50.00000,10.00000,22.00000,,,,
2024-04-30T17:49:01+00:00,34226,49.00000,4.00000,21.00000,,,,
2024-04-30T17:49:17+00:00,34227,49.00000,6.00000,17.00000,,,,
2024-04-30T17:49:33+00:00,34228,51.00000,10.00000,21.00000,,,,
2024-04-30T17:49:48+00:00,34229,49.00000,9.00000,18.00000,,,,
2024-04-30T17:50:04+00:00,34230,49.00000,9.00000,18.00000,,,,
2024-04-30T17:50:19+00:00,34231,52.00000,10.00000,23.00000,,,,
2024-04-30T17:50:35+00:00,34232,48.00000,4.00000,20.00000,,,,
2024-04-30T17:50:50+00:00,34233,48.00000,9.00000,21.00000,,,,
2024-04-30T17:51:06+00:00,34234,53.00000,9.00000,23.00000,,,,
2024-04-30T17:51:22+00:00,34235,49.00000,5.00000,21.00000,,,,
2024-04-30T17:51:37+00:00,34236,48.00000,8.00000,22.00000,,,,
2024-04-30T17:51:53+00:00,34237,52.00000,10.00000,20.00000,,,,
2024-04-30T17:52:08+00:00,34238,52.00000,10.00000,19.00000,,,,
2024-04-30T17:52:24+00:00,34239,49.00000,4.00000,22.00000,,,,
2024-04-30T17:52:39+00:00,34240,48.00000,5.00000,21.00000,,,,
2024-04-30T17:52:55+00:00,34241,47.00000,6.00000,23.00000,,,,
2024-04-30T17:53:11+00:00,34242,52.00000,9.00000,23.00000,,,,
2024-04-30T17:53:26+00:00,34243,50.00000,10.00000,22.00000,,,,
2024-04-30T17:53:42+00:00,34244,48.00000,9.00000,18.00000,,,,
2024-04-30T17:53:57+00:00,34245,53.00000,9.00000,22.00000,,,,
2024-04-30T17:54:13+00:00,34246,53.00000,4.00000,22.00000,,,,
2024-04-30T17:54:29+00:00,34247,50.00000,9.00000,22.00000,,,,
2024-04-30T17:54:44+00:00,34248,49.00000,9.00000,18.00000,,,,
2024-04-30T17:55:00+00:00,34249,49.00000,5.00000,17.00000,,,,
2024-04-30T17:55:15+00:00,34250,49.00000,4.00000,16.00000,,,,
2024-04-30T17:55:31+00:00,34251,52.00000,4.00000,23.00000,,,,
2024-04-30T17:55:46+00:00,34252,53.00000,5.00000,23.00000,,,,
2024-04-30T17:56:03+00:00,34253,50.00000,10.00000,21.00000,,,,
2024-04-30T17:56:19+00:00,34254,50.00000,5.00000,22.00000,,,,
2024-04-30T17:56:34+00:00,34255,50.00000,5.00000,20.00000,,,,
2024-04-30T17:56:50+00:00,34256,48.00000,4.00000,20.00000,,,,
2024-04-30T17:57:05+00:00,34257,51.00000,9.00000,18.00000,,,,
2024-04-30T17:57:21+00:00,34258,53.00000,4.00000,18.00000,,,,
2024-04-30T17:57:37+00:00,34259,49.00000,4.00000,22.00000,,,,
2024-04-30T17:57:52+00:00,34260,53.00000,6.00000,22.00000,,,,
2024-04-30T17:58:08+00:00,34261,48.00000,4.00000,20.00000,,,,
2024-04-30T17:58:23+00:00,34262,48.00000,9.00000,18.00000,,,,
2024-04-30T17:58:39+00:00,34263,51.00000,6.00000,17.00000,,,,
2024-04-30T17:58:55+00:00,34264,53.00000,4.00000,19.00000,,,,
2024-04-30T17:59:10+00:00,34265,53.00000,5.00000,21.00000,,,,
2024-04-30T17:59:26+00:00,34266,53.00000,8.00000,19.00000,,,,
2024-04-30T17:59:41+00:00,34267,50.00000,4.00000,21.00000,,,,
2024-04-30T17:59:57+00:00,34268,50.00000,4.00000,17.00000,,,,
2024-04-30T18:00:12+00:00,34269,49.00000,8.00000,23.00000,,,,
2024-04-30T18:00:28+00:00,34270,49.00000,6.00000,23.00000,,,,
2024-04-30T18:00:44+00:00,34271,48.00000,5.00000,18.00000,,,,
2024-04-30T18:00:59+00:00,34272,51.00000,10.00000,22.00000,,,,
2024-04-30T18:01:16+00:00,34273,50.00000,10.00000,19.00000,,,,
2024-04-30T18:01:32+00:00,34274,52.00000,6.00000,17.00000,,,,
2024-04-30T18:01:47+00:00,34275,49.00000,4.00000,18.00000,,,,
2024-04-30T18:02:03+00:00,34276,52.00000,4.00000,21.00000,,,,
2024-04-30T18:02:19+00:00,34277,49.00000,6.00000,19.00000,,,,
2024-04-30T18:02:35+00:00,34278,51.00000,4.00000,21.00000,,,,
2024-04-30T18:02:51+00:00,34279,49.00000,4.00000,23.00000,,,,
2024-04-30T18:03:06+00:00,34280,50.00000,10.00000,22.00000,,,,
2024-04-30T18:03:23+00:00,34281,48.00000,5.00000,23.00000,,,,
2024-04-30T18:03:38+00:00,34282,50.00000,5.00000,21.00000,,,,
2024-04-30T18:03:54+00:00,34283,50.00000,7.00000,20.00000,,,,
2024-04-30T18:04:10+00:00,34284,48.00000,4.00000,22.00000,,,,
2024-04-30T18:04:26+00:00,34285,52.00000,4.00000,18.00000,,,,
2024-04-30T18:04:42+00:00,34286,50.00000,10.00000,19.00000,,,,
2024-04-30T18:04:57+00:00,34287,49.00000,10.00000,18.00000,,,,
2024-04-30T18:05:13+00:00,34288,49.00000,10.00000,18.00000,,,,
2024-04-30T18:05:29+00:00,34289,52.00000,10.00000,19.00000,,,,
2024-04-30T18:05:44+00:00,34290,53.00000,9.00000,22.00000,,,,
2024-04-30T18:06:00+00:00,34291,50.00000,4.00000,22.00000,,,,
2024-04-30T18:06:15+00:00,34292,50.00000,5.00000,22.00000,,,,
2024-04-30T18:06:31+00:00,34293,50.00000,4.00000,17.00000,,,,
2024-04-30T18:06:47+00:00,34294,49.00000,10.00000,22.00000,,,,
2024-04-30T18:07:02+00:00,34295,49.00000,4.00000,22.00000,,,,
2024-04-30T18:07:18+00:00,34296,50.00000,4.00000,18.00000,,,,
2024-04-30T18:07:33+00:00,34297,49.00000,9.00000,19.00000,,,,
2024-04-30T18:07:49+00:00,34298,49.00000,6.00000,19.00000,,,,
2024-04-30T18:08:05+00:00,34299,50.00000,4.00000,19.00000,,,,
2024-04-30T18:08:20+00:00,34300,52.00000,10.00000,21.00000,,,,
2024-04-30T18:08:36+00:00,34301,48.00000,5.00000,17.00000,,,,
2024-04-30T18:08:51+00:00,34302,48.00000,9.00000,19.00000,,,,
2024-04-30T18:09:07+00:00,34303,51.00000,10.00000,23.00000,,,,
2024-04-30T18:09:23+00:00,34304,50.00000,5.00000,22.00000,,,,
2024-04-30T18:09:38+00:00,34305,49.00000,4.00000,18.00000,,,,
2024-04-30T18:09:54+00:00,34306,52.00000,4.00000,20.00000,,,,
2024-04-30T18:10:09+00:00,34307,52.00000,8.00000,21.00000,,,,
2024-04-30T18:10:25+00:00,34308,52.00000,7.00000,20.00000,,,,
2024-04-30T18:10:41+00:00,34309,51.00000,9.00000,17.00000,,,,
2024-04-30T18:10:56+00:00,34310,52.00000,5.00000,18.00000,,,,
2024-04-30T18:11:12+00:00,34311,53.00000,6.00000,18.00000,,,,
2024-04-30T18:11:27+00:00,34312,53.00000,5.00000,20.00000,,,,
2024-04-30T18:11:43+00:00,34313,52.00000,7.00000,22.00000,,,,
2024-04-30T18:11:58+00:00,34314,48.00000,8.00000,22.00000,,,,
2024-04-30T18:12:14+00:00,34315,50.00000,4.00000,18.00000,,,,
2024-04-30T18:12:31+00:00,34316,50.00000,6.00000,17.00000,,,,
2024-04-30T18:12:46+00:00,34317,49.00000,4.00000,23.00000,,,,
2024-04-30T18:13:02+00:00,34318,51.00000,9.00000,20.00000,,,,
2024-04-30T18:13:17+00:00,34319,49.00000,8.00000,19.00000,,,,
2024-04-30T18:13:33+00:00,34320,52.00000,10.00000,20.00000,,,,
2024-04-30T18:13:50+00:00,34321,52.00000,4.00000,18.00000,,,,
2024-04-30T18:14:05+00:00,34322,49.00000,9.00000,21.00000,,,,
2024-04-30T18:14:21+00:00,34323,52.00000,5.00000,18.00000,,,,
2024-04-30T18:14:36+00:00,34324,48.00000,4.00000,23.00000,,,,
2024-04-30T18:14:52+00:00,34325,50.00000,9.00000,18.00000,,,,
2024-04-30T18:15:08+00:00,34326,48.00000,7.00000,18.00000,,,,
2024-04-30T18:15:23+00:00,34327,49.00000,7.00000,21.00000,,,,
2024-04-30T18:15:39+00:00,34328,53.00000,6.00000,22.00000,,,,
2024-04-30T18:15:55+00:00,34329,50.00000,6.00000,18.00000,,,,
2024-04-30T18:16:10+00:00,34330,48.00000,4.00000,21.00000,,,,
2024-04-30T18:16:26+00:00,34331,52.00000,4.00000,22.00000,,,,
2024-04-30T18:16:41+00:00,34332,53.00000,10.00000,22.00000,,,,
2024-04-30T18:16:57+00:00,34333,51.00000,8.00000,18.00000,,,,
2024-04-30T18:17:12+00:00,34334,51.00000,4.00000,17.00000,,,,
2024-04-30T18:17:28+00:00,34335,52.00000,8.00000,22.00000,,,,
2024-04-30T18:17:44+00:00,34336,53.00000,5.00000,23.00000,,,,
2024-04-30T18:17:59+00:00,34337,51.00000,8.00000,18.00000,,,,
2024-04-30T18:18:15+00:00,34338,51.00000,7.00000,17.00000,,,,
2024-04-30T18:18:30+00:00,34339,48.00000,6.00000,17.00000,,,,
2024-04-30T18:18:46+00:00,34340,48.00000,9.00000,22.00000,,,,
2024-04-30T18:19:02+00:00,34341,52.00000,7.00000,17.00000,,,,
2024-04-30T18:19:19+00:00,34342,53.00000,8.00000,22.00000,,,,
2024-04-30T18:19:34+00:00,34343,48.00000,8.00000,19.00000,,,,
2024-04-30T18:19:51+00:00,34344,49.00000,4.00000,19.00000,,,,
2024-04-30T18:20:06+00:00,34345,49.00000,8.00000,20.00000,,,,
2024-04-30T18:20:22+00:00,34346,49.00000,8.00000,17.00000,,,,
2024-04-30T18:20:38+00:00,34347,49.00000,6.00000,17.00000,,,,
2024-04-30T18:20:53+00:00,34348,51.00000,8.00000,18.00000,,,,
2024-04-30T18:21:09+00:00,34349,49.00000,3.00000,17.00000,,,,
2024-04-30T18:21:24+00:00,34350,48.00000,9.00000,20.00000,,,,
2024-04-30T18:21:40+00:00,34351,52.00000,10.00000,18.00000,,,,
2024-04-30T18:21:56+00:00,34352,50.00000,4.00000,21.00000,,,,
2024-04-30T18:22:11+00:00,34353,51.00000,5.00000,20.00000,,,,
2024-04-30T18:22:27+00:00,34354,52.00000,5.00000,21.00000,,,,
2024-04-30T18:22:42+00:00,34355,48.00000,5.00000,18.00000,,,,
2024-04-30T18:22:58+00:00,34356,48.00000,8.00000,20.00000,,,,
2024-04-30T18:23:14+00:00,34357,49.00000,4.00000,18.00000,,,,
2024-04-30T18:23:29+00:00,34358,51.00000,9.00000,21.00000,,,,
2024-04-30T18:23:45+00:00,34359,53.00000,8.00000,17.00000,,,,
2024-04-30T18:24:01+00:00,34360,52.00000,8.00000,19.00000,,,,
2024-04-30T18:24:16+00:00,34361,50.00000,10.00000,22.00000,,,,
2024-04-30T18:24:32+00:00,34362,52.00000,9.00000,22.00000,,,,
2024-04-30T18:24:47+00:00,34363,50.00000,10.00000,21.00000,,,,
2024-04-30T18:25:03+00:00,34364,49.00000,7.00000,17.00000,,,,
2024-04-30T18:25:19+00:00,34365,52.00000,7.00000,22.00000,,,,
2024-04-30T18:25:34+00:00,34366,49.00000,6.00000,18.00000,,,,
2024-04-30T18:25:50+00:00,34367,52.00000,9.00000,22.00000,,,,
2024-04-30T18:26:06+00:00,34368,52.00000,3.00000,19.00000,,,,
2024-04-30T18:26:21+00:00,34369,52.00000,7.00000,21.00000,,,,
2024-04-30T18:26:37+00:00,34370,52.00000,4.00000,22.00000,,,,
2024-04-30T18:26:52+00:00,34371,52.00000,4.00000,22.00000,,,,
2024-04-30T18:27:08+00:00,34372,49.00000,5.00000,17.00000,,,,
2024-04-30T18:27:24+00:00,34373,51.00000,5.00000,21.00000,,,,
2024-04-30T18:27:39+00:00,34374,49.00000,9.00000,19.00000,,,,
2024-04-30T18:27:55+00:00,34375,53.00000,10.00000,19.00000,,,,
2024-04-30T18:28:10+00:00,34376,51.00000,8.00000,18.00000,,,,
2024-04-30T18:28:26+00:00,34377,48.00000,6.00000,17.00000,,,,
2024-04-30T18:28:41+00:00,34378,52.00000,5.00000,17.00000,,,,
2024-04-30T18:28:58+00:00,34379,52.00000,4.00000,17.00000,,,,
2024-04-30T18:29:14+00:00,34380,50.00000,4.00000,21.00000,,,,
2024-04-30T18:29:29+00:00,34381,49.00000,6.00000,18.00000,,,,
2024-04-30T18:29:45+00:00,34382,50.00000,10.00000,21.00000,,,,
2024-04-30T18:30:02+00:00,34383,51.00000,5.00000,19.00000,,,,
2024-04-30T18:30:17+00:00,34384,48.00000,4.00000,18.00000,,,,
2024-04-30T18:30:33+00:00,34385,49.00000,9.00000,22.00000,,,,
2024-04-30T18:30:48+00:00,34386,51.00000,4.00000,20.00000,,,,
2024-04-30T18:31:04+00:00,34387,49.00000,8.00000,20.00000,,,,
2024-04-30T18:31:20+00:00,34388,50.00000,5.00000,19.00000,,,,
2024-04-30T18:31:35+00:00,34389,50.00000,7.00000,20.00000,,,,
2024-04-30T18:31:51+00:00,34390,50.00000,6.00000,20.00000,,,,
2024-04-30T18:32:07+00:00,34391,50.00000,7.00000,20.00000,,,,
2024-04-30T18:32:23+00:00,34392,50.00000,6.00000,20.00000,,,,
2024-04-30T18:32:39+00:00,34393,50.00000,7.00000,19.00000,,,,
2024-04-30T18:32:54+00:00,34394,50.00000,7.00000,20.00000,,,,
2024-04-30T18:33:10+00:00,34395,50.00000,6.00000,19.00000,,,,
2024-04-30T18:33:25+00:00,34396,50.00000,6.00000,19.00000,,,,
2024-04-30T18:33:41+00:00,34397,50.00000,6.00000,20.00000,,,,
2024-04-30T18:33:57+00:00,34398,50.00000,7.00000,19.00000,,,,
2024-04-30T18:34:12+00:00,34399,50.00000,7.00000,20.00000,,,,
2024-04-30T18:34:28+00:00,34400,50.00000,6.00000,19.00000,,,,
2024-04-30T18:34:43+00:00,34401,50.00000,6.00000,19.00000,,,,
2024-04-30T18:34:59+00:00,34402,50.00000,7.00000,19.00000,,,,
2024-04-30T18:35:14+00:00,34403,50.00000,6.00000,20.00000,,,,
2024-04-30T18:35:30+00:00,34404,50.00000,6.00000,19.00000,,,,
2024-04-30T18:35:46+00:00,34405,50.00000,7.00000,20.00000,,,,
2024-04-30T18:36:01+00:00,34406,50.00000,6.00000,20.00000,,,,
2024-04-30T18:36:17+00:00,34407,50.00000,7.00000,19.00000,,,,
2024-04-30T18:36:32+00:00,34408,50.00000,6.00000,20.00000,,,,
2024-04-30T18:36:48+00:00,34409,50.00000,6.00000,20.00000,,,,
2024-04-30T18:37:04+00:00,34410,50.00000,6.00000,20.00000,,,,
2024-04-30T18:37:19+00:00,34411,50.00000,7.00000,20.00000,,,,
2024-04-30T18:37:35+00:00,34412,50.00000,6.00000,19.00000,,,,
2024-04-30T18:37:50+00:00,34413,50.00000,7.00000,19.00000,,,,
2024-04-30T18:38:06+00:00,34414,50.00000,7.00000,20.00000,,,,
2024-04-30T18:38:21+00:00,34415,50.00000,7.00000,19.00000,,,,
2024-04-30T18:38:37+00:00,34416,50.00000,7.00000,20.00000,,,,
2024-04-30T18:38:53+00:00,34417,50.00000,7.00000,19.00000,,,,
2024-04-30T18:39:08+00:00,34418,50.00000,6.00000,20.00000,,,,
2024-04-30T18:39:24+00:00,34419,50.00000,7.00000,19.00000,,,,
2024-04-30T18:39:39+00:00,34420,50.00000,7.00000,20.00000,,,,
2024-04-30T18:39:55+00:00,34421,50.00000,7.00000,20.00000,,,,
2024-04-30T18:40:10+00:00,34422,49.00000,7.00000,20.00000,,,,
2024-04-30T18:40:26+00:00,34423,50.00000,7.00000,19.00000,,,,
2024-04-30T18:40:42+00:00,34424,50.00000,6.00000,20.00000,,,,
2024-04-30T18:40:57+00:00,34425,50.00000,6.00000,20.00000,,,,
2024-04-30T18:41:13+00:00,34426,50.00000,6.00000,20.00000,,,,
2024-04-30T18:41:29+00:00,34427,50.00000,6.00000,20.00000,,,,
2024-04-30T18:41:44+00:00,34428,50.00000,7.00000,19.00000,,,,
2024-04-30T18:42:00+00:00,34429,50.00000,7.00000,20.00000,,,,
2024-04-30T18:42:16+00:00,34430,50.00000,7.00000,20.00000,,,,
2024-04-30T18:42:31+00:00,34431,50.00000,7.00000,20.00000,,,,
2024-04-30T18:42:47+00:00,34432,50.00000,6.00000,20.00000,,,,
2024-04-30T18:43:02+00:00,34433,50.00000,7.00000,20.00000,,,,
2024-04-30T18:43:18+00:00,34434,50.00000,6.00000,20.00000,,,,
2024-04-30T18:43:34+00:00,34435,50.00000,6.00000,20.00000,,,,
2024-04-30T18:43:49+00:00,34436,50.00000,6.00000,20.00000,,,,
2024-04-30T18:44:05+00:00,34437,50.00000,6.00000,19.00000,,,,
2024-04-30T18:44:21+00:00,34438,50.00000,6.00000,19.00000,,,,
2024-04-30T18:44:36+00:00,34439,50.00000,7.00000,19.00000,,,,
2024-04-30T18:44:52+00:00,34440,50.00000,7.00000,19.00000,,,,
2024-04-30T18:45:07+00:00,34441,50.00000,6.00000,19.00000,,,,
2024-04-30T18:45:23+00:00,34442,50.00000,6.00000,19.00000,,,,
2024-04-30T18:45:39+00:00,34443,50.00000,7.00000,20.00000,,,,
2024-04-30T18:45:54+00:00,34444,50.00000,6.00000,20.00000,,,,
2024-04-30T18:46:10+00:00,34445,48.00000,6.00000,20.00000,,,,
2024-04-30T18:46:27+00:00,34446,50.00000,7.00000,20.00000,,,,
2024-04-30T18:46:42+00:00,34447,50.00000,6.00000,20.00000,,,,
2024-04-30T18:46:58+00:00,34448,50.00000,7.00000,20.00000,,,,
2024-04-30T18:47:13+00:00,34449,50.00000,6.00000,19.00000,,,,
2024-04-30T18:47:29+00:00,34450,50.00000,6.00000,20.00000,,,,
2024-04-30T18:47:45+00:00,34451,50.00000,6.00000,19.00000,,,,
2024-04-30T18:48:00+00:00,34452,50.00000,7.00000,20.00000,,,,
2024-04-30T18:48:16+00:00,34453,50.00000,7.00000,19.00000,,,,
2024-04-30T18:48:32+00:00,34454,50.00000,7.00000,19.00000,,,,
2024-04-30T18:48:47+00:00,34455,50.00000,6.00000,20.00000,,,,
2024-04-30T18:49:03+00:00,34456,50.00000,6.00000,20.00000,,,,
2024-04-30T18:49:18+00:00,34457,50.00000,6.00000,19.00000,,,,
2024-04-30T18:49:34+00:00,34458,50.00000,6.00000,19.00000,,,,
2024-04-30T18:49:49+00:00,34459,49.00000,6.00000,19.00000,,,,
